YEAR,DEPT_ID,DEPT_RBD,DEPT_MP,DEPT_ENDMP,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,TYC_CNTY,MAPSHEET,STATION,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,PCTPEAK_SU,PCTPEAK_CU,JCT_DESC,LINK_DESC
2020,S-543,A,000+0.000,007+0.209,7.19098832,C000543,A,C000543A,000+0.000,007+0.209,0.0,7.19098832,17,4,9,17-4-009,,,E,119,0,9,0,11,6,0,76,0,92,50,RMA_RMC_345,5355,10,277,3,3,4,4,,2,,GARFIELD,0.0,0.0,JCT S-245 N OF JORDAN,ENT S-543A/
2020,S-391,A,005+0.498,016+0.568,11.06184507,C000391,A,C000391A,005+0.498,016+0.568,5.49319964,16.55504471,38,5,4,38-5-004,,,E,43,1,0,0,1,0,23,0,0,23,0,RMA_RMC_345,5236,10,218,0,0,0,0,,2,,POWDER RIVER,0.0,0.0,,
2020,N-1,A,032+0.898,034+0.508,1.60388869,C000001,A,C000001A,032+0.898,034+0.508,32.97208417,34.57597286,27,3A,14,27-3A-014,,,E,7243,29,88,19,212,110,4,12,3,29,15,RPA_1,3029,10,107,83,83,120,120,,4,,LINCOLN,0.403,0.343,,
2020,I-90,A,105+0.656,106+0.981,1.32672255,C000090,A,C000090A,105+0.656,106+0.981,104.7761252,106.1028478,32,3A,4,32-3A-004,,,E,23011,81,668,87,2793,1961,4,29,4,121,85,UI,2006,15,106,1308,1308,1930,1930,,2,,MISSOULA,0.714,1.603,,
2020,P-32,A,040+0.392,046+0.728,6.35883163,C000032,A,C000032A,040+0.392,046+0.728,40.23207199,46.59090362,10,2,2,10-2-002,,,A,294,1,3,1,41,32,3,10,3,139,109,RMA_RMC_345,4117,10,143,19,19,28,28,,2,,DANIELS,0.422,2.11,,
2020,L-32-825,A,000+0.674,001+0.422,0.74863497,C006215,A,C006215A,000+0.674,001+0.422,0.67352579,1.42216076,32,3A,35,32-3A-035,,,E,2913,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,MISSOULA,0.0,0.0,,
2020,N-62,A,000+0.325,002+0.557,1.53055598,C000062,A,C000062A,000+0.325,002+0.557,0.32527204,1.85582802,43,5,28,43-5-028,,,E,1061,16,21,10,180,120,15,20,9,170,113,RPA_45,3079,13,126,83,83,125,125,,2,,ROOSEVELT,1.083,0.542,,
2020,S-258,A,000+0.000,000+1.003,1.00291332,C000258,A,C000258A,000+0.000,000+1.003,0.0,1.00291332,46,2,8,46-2-008,,,E,144,1,0,0,77,66,7,0,0,535,458,RMA_RMC_345,5102,10,166,38,38,64,64,,2,,SHERIDAN,0.0,2.395,,ENT S-258A
2020,U-5208,A,000+0.324,000+0.619,0.29483942,C005208,A,C005208A,000+0.324,000+0.619,0.32441685,0.61925627,7,2A,75,07-2A-075,,,E,1624,0,6,14,105,40,0,4,9,65,25,UMA_UC,8048,10,122,40,40,56,56,,2,,CASCADE,0.0,0.0,,
2020,P-22,A,011+0.427,013+0.104,1.68409709,C000022,A,C000022A,011+0.427,013+0.104,11.39172171,13.0758188,10,2,5,10-2-005,,,A,497,2,7,3,130,102,4,14,6,262,205,RMA_RMC_345,4034,16,148,63,63,95,95,,2,,DANIELS,0.336,1.646,JCT S-251 / S-511,JCT S-251 / S-511
2020,L-14-778,A,000+0.000,000+0.570,0.56978988,C005326,A,C005326A,000+0.000,000+0.570,0.0,0.56978988,14,6A,40,14-6A-040,,,A,339,7,0,0,2,0,21,0,0,6,0,UMA_UC,9188,10,131,0,0,0,0,,2,,FERGUS,0.0,0.0,JCT U-7115 (AIRPORT RD),ENT L-14-778A/
2020,I-90,A,462+0.297,469+0.540,7.2312374,C000090,A,C000090A,462+0.297,469+0.540,460.0410925,467.2723299,2,1,4,02-1-004,,,E,7399,73,205,52,1955,1546,10,28,7,264,209,RURAL OUTER INTERSTATE,1039,10,119,996,996,1493,1493,,2,,YELLOWSTONE,0.778,1.293,,
2020,S-225,A,001+0.115,011+0.480,10.36640407,C000225,A,C000225A,001+0.115,011+0.480,1.13253743,11.4989415,7,2,36,07-2-036,,,E,103,1,2,0,11,5,10,19,0,107,49,RMA_RMC_345,5039,35,267,2,2,4,4,,2,,CASCADE,0.0,0.885,,ENT S-225A
2020,L-7-2856,A,002+0.934,003+0.552,0.61843602,C003556,A,C003556A,002+0.934,003+0.552,2.93369952,3.55213554,7,2A,226,07-2A-226,,,E,252,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,CASCADE,0.0,0.0,,
2020,L-56-526,A,000+0.911,001+0.429,0.51811852,C000679,A,C000679A,000+0.911,001+0.429,0.91126746,1.42938598,56,4A,41,56-4A-041,,,A,4246,21,0,2,211,100,5,0,0,50,24,UMA_UC,9245,35,118,88,88,129,129,,2,,YELLOWSTONE,0.163,0.163,,
2020,S-437,A,000+0.000,005+0.412,5.38502031,C000437,A,C000437A,000+0.000,005+0.412,0.0,5.38502031,4,2,12,04-2-012,,,E,117,1,4,0,6,1,9,34,0,51,9,RMA_RMC_12,5274,10,211,1,1,2,2,,2,,BROADWATER,2.105,0.0,JCT N-8,ENT S-437A/
2020,S-344,A,033+0.636,035+0.632,1.9938432,C000344,A,C000344A,033+0.636,035+0.632,33.61599649,35.60983969,43,5,14,43-5-014,,,E,269,1,0,3,75,64,4,0,11,279,238,RMA_RMC_345,5212,10,180,37,37,59,59,,2,,ROOSEVELT,0.678,1.695,,
2020,S-508,A,000+0.000,012+0.795,12.80709391,C000508,A,C000508A,000+0.000,012+0.795,0.0,12.80709391,27,3,10,27-3-010,,,E,390,25,0,0,14,2,64,0,0,36,5,RMA_RMC_12,5328,10,151,3,3,5,5,,2,,LINCOLN,0.26,0.0,JCT N-1 KOOTENAI NF,ENT S-508A/
2020,P-14,A,269+0.537,270+0.579,1.0400973,C000014,A,C000014A,269+0.537,270+0.579,269.2558024,270.2958997,44,5,11,44-5-011,,,A,680,4,4,1,30,26,6,6,1,44,38,RMA_RMC_345,4022,10,163,15,15,23,23,,2,,ROSEBUD,0.0,1.97,,
2020,N-49,A,022+0.252,027+0.049,4.8077799,C000049,A,C000049A,022+0.252,027+0.049,21.88092951,26.68870941,29,3,5,29-3-005,,,E,1955,15,76,13,322,285,8,39,7,165,146,RPA_2,4072,15,104,168,168,251,251,,2,,MADISON,0.14,1.261,,
2020,S-239,A,001+0.027,001+0.532,0.50550085,C000239,A,C000239A,001+0.027,001+0.532,1.03106753,1.53656838,23,4,15,23-4-015,,,A,397,1,0,0,18,11,3,0,0,45,28,RMA_RMC_345,5069,10,152,6,6,9,9,,2,,JUDITH BASIN,0.504,0.252,,
2020,L-25-2443,A,000+0.903,001+0.354,0.45108929,C004335,A,C004335A,000+0.903,001+0.354,0.90331834,1.35440763,25,7C,142,25-7C-142,,,A,3130,14,0,6,71,13,4,0,2,23,4,UMA_UC,9179,10,134,19,19,24,24,,2,,LEWIS AND CLARK,0.0,0.0,,
2020,P-52,A,050+0.790,051+0.032,0.24431328,C000052,A,C000052A,050+0.790,051+0.032,50.28783187,50.53214515,15,7B,7,15-7B-007,,,A,14578,81,60,9,616,240,6,4,1,42,16,UPA,7040,10,107,258,258,378,378,,2,,FLATHEAD,0.158,0.062,JCT U-6734 (SHADY LN),JCT U-6734 (SHADY LN)
2020,N-1,A,639+0.800,644+0.364,4.54420091,C000001,A,C000001A,639+0.800,644+0.364,638.0742376,642.6184385,43,5,21,43-5-021,,,E,1097,9,17,8,106,66,8,15,7,97,60,RPA_45,3020,10,120,42,42,63,63,,2,,ROOSEVELT,0.486,0.162,,
2020,P-201,A,057+0.819,060+0.780,3.03749374,C000201,A,C000201A,057+0.819,060+0.780,57.72435667,60.76185041,42,2,9,42-2-009,,,E,486,4,50,3,75,61,8,103,6,154,126,RMA_RMC_345,5395,10,131,38,38,59,59,,2,,RICHLAND,0.327,2.614,JCT N-62,ENT P-201A/JCT N-62
2020,L-48-937,A,000+0.000,000+0.123,0.1228858,C002514,A,C002514A,000+0.000,000+0.123,0.0,0.1228858,48,2,22,48-2-022,,,A,696,9,0,3,24,11,13,0,4,34,16,UMA_UC,0,10,118,11,11,15,15,,2,,STILLWATER,0.144,0.431,JCT CLOUGH AVE,ENT L-48-937A/
2020,U-1807,A,000+0.599,001+0.082,0.48300347,C001807,A,C001807A,000+0.599,001+0.082,0.59912134,1.08212481,47,1C,96,47-1C-096,,,E,5570,18,0,13,103,26,3,0,2,18,5,UMA_UC,8039,10,114,44,44,61,61,,4,,SILVER BOW,0.145,0.018,JCT U-1823 (MERCURY ST),JCT U-1823 (MERCURY ST)
2020,U-1201,A,000+0.088,000+0.408,0.32071012,C001201,A,C001201A,000+0.088,000+0.408,0.08770309,0.40841321,16,3A,45,16-3A-045,,,E,7304,53,14,40,931,405,7,2,5,127,55,UMA_UC,4114,19,105,400,400,588,588,,2,,GALLATIN,0.191,0.089,,
2020,N-5,A,125+0.933,126+0.553,0.62077237,C000005,A,C000005A,125+0.933,126+0.553,125.0820767,125.7028491,15,4A,45,15-4A-045,,,E,25146,68,205,34,636,226,3,8,1,25,9,UPA,7017,10,96,291,291,410,410,,4,,FLATHEAD,0.394,0.131,,
2020,I-15,A,280+0.247,280+0.525,0.27810998,C000015,A,C000015A,280+0.247,280+0.525,279.7553793,280.0334893,7,2A,3,07-2A-003,,,E,10410,18,79,35,995,891,2,8,3,96,86,UI,2021,10,102,582,582,882,882,,2,,CASCADE,0.194,0.957,"JCT OFF RAMP CENTRAL AVE INTERCHANGE, EXIT 280","JCT OFF RAMP CENTRAL AVE INTERCHANGE, EXIT 280"
2020,I-90,A,352+0.705,354+0.033,1.32198748,C000090,A,C000090A,352+0.705,354+0.033,350.503351,351.8253385,49,3A,1,49-3A-001,,,E,9368,68,320,119,2473,2095,7,34,13,264,224,RURAL INNER INTERSTATE,1035,14,107,1299,1299,1930,1930,,2,,PARK,0.438,1.733,,
2020,N-37,A,036+0.990,038+0.666,1.71027419,C000037,A,C000037A,036+0.990,038+0.666,36.93197146,38.64224565,44,8,13,44-8-013,,,A,3744,19,0,9,596,504,5,0,2,159,135,RPA_45,3061,11,114,297,297,445,445,,2,,BIG HORN,0.419,1.181,,
2020,U-6701,A,000+0.480,000+0.778,0.29832146,C006701,A,C006701A,000+0.480,000+0.778,0.4800753,0.77839676,15,7B,37,15-7B-037,,,E,10634,5,10,0,231,48,0,1,0,22,5,UMA_UC,8088,10,104,94,94,130,130,,3,,FLATHEAD,0.135,0.015,JCT U-6706(THREE MILE DR),BEGIN 3 LANES/JCT U-6706(THREE MILE DR)
2020,P-80,A,046+0.130,049+0.876,3.74210048,C000080,A,C000080A,046+0.130,049+0.876,46.05006446,49.79216494,14,3,1,14-3-001,,,A,204,6,2,1,48,38,29,10,5,235,186,RMA_RMC_345,4095,10,162,21,21,32,32,,2,,FERGUS,1.34,1.595,,
2020,U-5226,A,000+0.000,000+0.204,0.20384244,C005226,A,C005226A,000+0.000,000+0.204,0.0,0.20384244,7,2A,278,07-2A-278,,,E,3347,22,12,4,136,110,7,4,1,41,33,UMA_UC,9024,10,117,55,55,79,79,,2,,CASCADE,0.0,0.0,JCT U-5243 (24TH AVE S),ENT U-5226A/
2020,N-24,A,116+0.897,124+0.630,7.78138657,C000024,A,C000024A,116+0.897,124+0.630,117.5720585,125.3534451,7,1,13,07-1-013,,,A,1361,22,61,4,324,259,16,45,3,238,190,RPA_3,3058,10,114,127,127,187,187,,2,,CASCADE,0.22,1.396,,
2020,U-5802,A,001+0.591,001+0.595,0.00356227,C005802,A,C005802A,001+0.591,001+0.595,1.59107564,1.59463791,25,7C,28,25-7C-028,,,E,16592,44,18,108,327,86,3,1,7,20,5,UMA_UC,8073,10,101,167,167,225,225,,4,,LEWIS AND CLARK,0.039,0.0,,BEGIN 4 LANES
2020,N-57,A,212+0.757,213+0.026,0.1869261,C000057,A,C000057A,212+0.757,213+0.026,210.9015972,211.0885233,17,4,13,17-4-013,,,A,851,5,16,1,61,47,6,19,1,72,55,RPA_45,3072,10,152,23,23,34,34,,2,,GARFIELD,0.524,0.175,,
2020,L-56-2389,A,000+0.931,001+0.505,0.57376394,C001251,A,C001251A,000+0.931,001+0.505,0.93128887,1.50505281,56,4A,294,56-4A-294,,,A,10477,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,YELLOWSTONE,0.0,0.0,,
2020,N-7,A,093+0.007,093+0.344,0.33723748,C000007,A,C000007A,093+0.007,093+0.344,92.76188744,93.09912492,32,3A,26,32-3A-026,,,E,10277,45,15,15,186,30,4,1,1,18,3,UPA,7112,10,100,68,68,92,92,,2,,MISSOULA,0.096,0.032,JCT U-8116(MOUNT AVE),JCT U-8116(MOUNT AVE)
2020,U-1016,A,000+0.241,000+0.463,0.2228006,C001016,A,C001016A,000+0.241,000+0.463,0.24069489,0.46349549,56,4A,107,56-4A-107,,,E,3305,9,5,34,32,3,3,2,10,10,1,UMA_UC,8015,10,136,23,23,29,29,Yes,4,,YELLOWSTONE,0.0,0.0,JCT U-1021(30TH ST),BEGIN ONEWAY ROADWAY/JCT U-1021(30TH ST)
2020,N-10,A,001+0.991,002+0.113,0.12359191,C000010,A,C000010A,001+0.991,002+0.113,1.99015826,2.11375017,7,2A,29,07-2A-029,,,E,12549,18,120,41,497,198,1,10,3,40,16,UPA,7026,14,110,227,227,325,325,,4,,CASCADE,0.094,0.065,JCT U-5241 (N RIVER RD),JCT U-5241 (N RIVER RD)
2020,L-46-629,A,001+0.113,006+0.714,5.6002146,C000515,A,C000515A,001+0.113,006+0.714,1.11338457,6.71359917,46,1,25,46-1-025,,,A,223,2,0,2,51,7,9,0,9,229,31,RMA_RMC_345,9191,10,168,18,18,26,26,,2,,SHERIDAN,4.484,0.448,,
2020,S-366,A,002+0.483,012+0.541,10.06127845,C000366,A,C000366A,002+0.483,012+0.541,2.45468586,12.51596431,37,4,7,37-4-007,,,E,148,1,0,0,23,17,7,0,0,155,115,RMA_RMC_345,5221,10,200,9,9,14,14,,2,,PONDERA,0.0,1.852,,
2020,S-298,A,000+0.859,016+0.664,15.84863652,C000298,A,C000298A,000+0.859,016+0.664,0.85938083,16.70801735,49,3,2,49-3-002,,,A,588,8,0,22,42,17,14,0,37,71,29,RMA_RMC_345,5149,10,178,22,22,30,30,,2,,SWEET GRASS,1.19,0.17,,
2020,N-29,A,085+0.304,085+0.483,0.17876098,C000029,A,C000029A,085+0.304,085+0.483,84.86520589,85.04396687,47,1C,103,47-1C-103,,,E,14506,16,73,53,324,88,1,5,4,22,6,UPA,7036,10,100,145,145,206,206,,4,,SILVER BOW,0.31,0.048,,
2020,L-32-811,A,001+0.180,001+0.266,0.08670194,C005965,A,C005965A,001+0.180,001+0.266,1.17958437,1.26628631,32,3A,112,32-3A-112,,,E,1235,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,MISSOULA,0.0,0.0,,
2020,N-60,A,092+0.690,093+0.088,0.40576669,C000060,A,C000060A,092+0.690,093+0.088,93.46038755,93.86615424,7,2A,13,07-2A-013,,,E,33668,100,35,32,942,420,3,1,1,28,12,UPA,7045,10,98,425,425,614,614,,6,,CASCADE,0.0,0.0,,
2020,S-257,A,001+0.224,005+0.337,4.21522305,C000257,A,C000257A,001+0.224,005+0.337,1.13267506,5.34789811,31,2,3,31-2-003,,,E,594,4,0,4,48,31,7,0,7,81,52,RMA_RMC_12,5100,10,143,20,20,31,31,,2,,MINERAL,0.308,0.205,,
2020,N-102,A,002+0.912,003+0.418,0.50404887,C005205,A,C005205A,002+0.912,003+0.418,2.91288958,3.41693845,7,2A,57,07-2A-057,,,A,10121,6,14,62,592,294,1,1,6,58,29,UPA,8142,12,101,278,278,402,402,,4,,CASCADE,0.206,0.282,,BEGIN 4 LANES
2020,N-20,A,052+0.566,053+0.214,0.65657895,C000020,A,C000020A,052+0.566,053+0.214,52.14844819,52.80502714,42,4A,18,42-4A-018,,,A,6650,32,13,3,414,252,5,2,0,62,38,UPA,4031,35,106,192,192,283,283,,4,,RICHLAND,0.165,0.436,JCT N-62/U-10408(HOLLY ST),BEGIN 4 LANES/JCT N-62/U-10408(HOLLY ST)
2020,I-90,A,443+0.138,443+0.486,0.34797119,C000090,A,C000090A,443+0.138,443+0.486,441.0084176,441.3563888,56,4,31,56-4-031,W-203,,A,26045,111,409,157,3448,2536,4,16,6,132,97,UI,2013,26,107,1532,1532,2174,2174,,2,,YELLOWSTONE,0.499,0.637,"JCT OFF RAMP SHILOH INTERCHANGE, EXIT 443","JCT OFF RAMP SHILOH INTERCHANGE, EXIT 443"
2020,N-4,A,057+0.502,057+0.884,0.3817664,C000004,A,C000004A,057+0.502,057+0.884,58.44967933,58.83144573,56,4B,8,56-4B-008,,,E,5427,29,17,25,242,61,5,3,5,45,11,UPA,7105,10,116,105,105,149,149,,2,,YELLOWSTONE,0.116,0.025,,
2020,S-215,A,009+0.055,015+0.187,6.14307217,C000215,A,C000215A,009+0.055,015+0.187,9.04428515,15.18735732,51,1,7,51-1-007,,,E,235,2,0,3,52,40,9,0,13,221,170,RMA_RMC_345,5023,10,159,25,25,37,37,,2,,TOOLE,0.717,1.434,,
2020,L-11-58,A,000+0.117,000+0.603,0.48661628,C003379,A,C003379A,000+0.117,000+0.603,0.11660522,0.6032215,11,5,31,11-5-031,,,A,360,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,DAWSON,0.0,0.0,,ENT L-11-58A
2020,N-1,A,221+1.077,221+1.825,0.74793653,C000001,A,C000001A,221+1.077,221+1.825,220.7314432,221.4793798,18,4,17,18-4-017,,,A,6031,28,39,21,174,84,5,6,3,29,14,REC_PA,3005,10,125,80,80,115,115,,4,,GLACIER,0.448,0.232,JCT S-464,JCT S-464
2020,I-94,A,103+0.655,103+0.959,0.30352947,C000094,A,C000094A,103+0.655,103+0.959,103.3250358,103.6285652,44,5,3,44-5-003,,,A,4393,11,125,36,1136,1068,3,28,8,259,243,RURAL OUTER INTERSTATE,1045,12,117,673,673,1017,1017,,2,,ROSEBUD,0.227,1.45,"JCT OFF RAMP W ROSEBUD INTERCHANGE, EXIT 103","JCT OFF RAMP W ROSEBUD INTERCHANGE, EXIT 103"
2020,S-338,A,017+0.326,021+0.571,4.24345531,C000338,A,C000338A,017+0.326,021+0.571,17.31714544,21.56060075,3,2,6,03-2-006,,,E,58,0,0,0,12,10,0,0,0,207,172,RMA_RMC_345,5196,29,267,5,5,8,8,,2,,BLAINE,0.0,4.762,,
2020,S-494,A,009+0.236,016+0.938,7.68841146,C000494,A,C000494A,009+0.236,016+0.938,9.23009962,16.91851108,13,2,6,13-2-006,,,E,13,0,0,0,4,2,0,0,0,308,154,RMA_RMC_345,5320,10,234,1,1,1,1,,2,,FALLON,0.575,1.02,,
2020,N-14,A,167+0.438,168+0.533,1.11224829,C000014,A,C000014A,167+0.438,168+0.533,167.2620593,168.3743075,33,3,3,33-3-003,,,A,3505,11,25,1,333,264,3,7,0,95,75,RPA_45,3045,10,112,144,144,203,203,,2,,MUSSELSHELL,0.143,0.942,JCT N-16 PRI/NHS BOUNDARY,ENT N-14A/JCT N-16 PRI/NHS BOUNDARY
2020,P-46,A,077+0.172,077+0.810,0.63836859,C000046,A,C000046A,077+0.172,077+0.810,76.68544576,77.32381435,47,2,3,47-2-003,,,A,753,3,22,0,18,14,4,29,0,24,19,REC_MA,4127,17,171,8,8,11,11,,2,,SILVER BOW,0.317,0.0,,
2020,N-89,A,002+0.995,003+0.220,0.22553094,C000089,A,C000089A,002+0.995,003+0.220,2.98844271,3.21397365,1,4A,1,01-4A-001,,,A,3777,23,155,13,271,214,6,41,3,72,57,RPA_2,4101,10,89,142,142,213,213,,2,,BEAVERHEAD,0.318,0.9,JCT I-15 ON RAMP N DILLON INTERCHANGE,JCT I-15 ON RAMP N DILLON INTERCHANGE
2020,S-234,A,006+0.248,020+0.978,14.6727577,C000234,A,C000234A,006+0.248,020+0.978,6.24710382,20.91986152,21,4,14,21-4-014,,,A,460,3,1,1,16,7,7,2,2,35,15,RMA_RMC_345,5058,10,127,4,4,6,6,,2,,HILL,0.217,0.0,,
2020,L-21-1724,A,000+0.000,000+0.176,0.17643362,C004262,A,C004262A,000+0.000,000+0.176,0.0,0.17643362,21,4A,62,21-4A-062,,,A,900,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,HILL,0.0,0.0,JCT U-5702 (BOULEVARD AVE),ENT L-21-1724A/
2020,P-51,A,027+0.797,032+0.576,4.8060921,C000051,A,C000051A,027+0.797,032+0.576,27.77778595,32.58387805,11,1,2,11-1-002,,,E,280,3,6,3,32,26,11,21,11,114,93,RMA_RMC_345,4073,10,130,15,15,23,23,,2,,DAWSON,0.651,2.932,JCT S-254,JCT S-254
2020,N-1,A,436+0.492,446+0.272,9.7759222,C000001,A,C000001A,436+0.492,446+0.272,435.0415598,444.8174821,3,4,10,03-4-010,,,E,998,30,65,10,118,93,30,65,10,118,93,RPA_3,3013,10,140,51,51,76,76,,2,,BLAINE,0.47,0.94,,
2020,N-110,A,001+0.518,001+0.670,0.15202798,C000110,A,C000110A,001+0.518,001+0.670,1.51700101,1.66902899,7,2A,20,07-2A-020,,,A,5358,25,110,14,150,32,5,21,3,28,6,UPA,7025,10,106,54,54,76,76,Yes,2,,CASCADE,0.087,0.053,,
2020,L-7-2744,A,000+0.000,000+0.327,0.3271766,C002241,A,C002241A,000+0.000,000+0.327,0.0,0.3271766,7,3,12,07-3-012,,,A,286,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,CASCADE,0.0,0.0,JCT FRONT ST N,ENT L-7-2744A/
2020,U-1801,A,000+0.000,000+0.490,0.48994129,C001801,A,C001801A,000+0.000,000+0.490,0.0,0.48994129,47,1C,28,47-1C-028,,,E,4301,11,14,19,86,32,3,3,4,20,7,UMA_UC,8147,10,82,41,41,57,57,,2,,SILVER BOW,0.0,0.0,,ENT U-1801A
2020,U-1028,A,000+0.203,000+0.510,0.30695725,C001028,A,C001028A,000+0.203,000+0.510,0.2032453,0.51020255,56,4A,319,56-4A-319,,,A,7927,12,6,49,72,42,2,1,6,9,5,UMA_UC,8023,10,109,48,48,63,63,,2,,YELLOWSTONE,0.0,0.0,,BEGIN 2 LANES
2020,N-5,A,111+0.788,112+0.179,0.38756589,C000005,A,C000005A,111+0.788,112+0.179,111.1996244,111.5871903,15,7C,8,15-7C-008,,,A,13794,40,304,30,376,172,3,22,2,27,12,UPA,7015,10,103,171,171,248,248,,4,,FLATHEAD,0.152,0.087,,BEGIN 4 LANES
2020,S-568,A,000+1.092,002+0.299,1.582665,C000568,A,C000568A,000+1.092,002+0.299,1.0920291,2.6746941,56,3,10,56-3-010,,,E,80,0,0,0,3,0,0,0,0,38,0,RMA_RMC_345,5376,10,171,0,0,0,0,,2,,YELLOWSTONE,1.136,0.0,JCT BUNDY RD,BEGIN 2 LANES/JCT BUNDY RD
2020,S-413,A,017+0.720,024+0.387,7.01040153,C000413,A,C000413A,017+0.720,024+0.387,17.70192294,24.71232447,55,2,9,55-2-009,,,E,38,0,0,0,1,1,0,0,0,26,26,RMA_RMC_345,5250,10,325,0,0,1,1,,2,,WIBAUX,2.381,7.143,JCT S-336,ENT S-413A/JCT S-336
2020,L-56-526,A,000+0.000,000+0.421,0.42103503,C000679,A,C000679A,000+0.000,000+0.421,0.0,0.42103503,56,4A,42,56-4A-042,,,A,382,21,0,2,211,100,55,0,5,552,262,UMA_UC,9245,35,118,89,89,129,129,,2,,YELLOWSTONE,0.0,0.0,,ENT L-56-526A
2020,S-447,A,032+0.317,043+0.722,11.28106712,C000447,A,C000447A,032+0.317,043+0.722,32.21908042,43.50014754,44,7,4,44-7-004,,,E,71,0,0,1,13,3,0,0,14,183,42,RMA_RMC_345,5280,10,190,3,3,5,5,,2,,ROSEBUD,1.325,0.662,,
2020,S-346,A,000+0.691,000+1.019,0.32809067,C000346,A,C000346A,000+0.691,000+1.019,0.691334,1.01942467,16,1,27,16-1-027,,,A,1219,20,0,1,63,27,16,0,1,52,22,RMA_RMC_12,5205,10,136,22,22,30,30,,2,,GALLATIN,0.41,0.82,,
2020,S-511,A,000+0.293,003+0.555,3.26262701,C000511,A,C000511A,000+0.293,003+0.555,0.29324005,3.55586706,10,2,10,10-2-010,,,E,131,1,0,0,10,6,8,0,0,76,46,RMA_RMC_345,5330,10,187,3,3,5,5,,2,,DANIELS,0.694,0.0,,
2020,I-15,A,052+0.411,052+0.642,0.23114173,C000015,A,C000015A,052+0.411,052+0.642,52.38153605,52.61267778,1,6,1,01-6-001,,,E,3513,124,284,18,1132,934,35,81,5,322,266,RURAL OUTER INTERSTATE,1002,10,138,595,595,893,893,,2,,BEAVERHEAD,0.859,1.552,"JCT OFF RAMP GRASSHOPPER CK INTERCHANGE, EXIT 52","JCT OFF RAMP GRASSHOPPER CK INTERCHANGE, EXIT 52"
2020,N-50,A,047+0.954,068+0.641,20.70783726,C000050,A,C000050A,047+0.954,068+0.641,48.15778463,68.86562189,16,4,3,16-4-003,A-043,,A,6596,29,52,79,527,395,4,8,12,80,60,RPA_2,3101,35,146,277,277,413,413,,2,,GALLATIN,0.424,0.546,,
2020,S-240,A,022+0.270,025+0.466,3.18370066,C000240,A,C000240A,022+0.270,025+0.466,22.1536673,25.33736796,3,5,1,03-5-001,,,A,103,0,0,0,17,14,0,0,0,165,136,RMA_RMC_345,5072,10,229,7,7,12,12,,2,,BLAINE,0.971,11.65,,
2020,L-25-2469,A,000+0.000,000+0.232,0.23164601,C004586,A,C004586A,000+0.000,000+0.232,0.0,0.23164601,25,7C,242,25-7C-242,,,A,877,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,LEWIS AND CLARK,0.0,0.0,JCT U-5804 (SKYWAY DR),ENT L-25-2469A/
2020,P-52,A,050+0.617,050+0.790,0.17299287,C000052,A,C000052A,050+0.617,050+0.790,50.114839,50.28783187,15,7B,96,15-7B-096,,,A,12956,81,60,9,616,240,6,5,1,48,19,UMA_UC,7040,10,107,257,257,378,378,,2,,FLATHEAD,0.139,0.046,,
2020,N-1,A,589+0.333,590+0.367,1.0537785,C000001,A,C000001A,589+0.333,590+0.367,587.6506588,588.7044373,43,3,3,43-3-003,,,E,2342,16,28,7,197,114,7,12,3,84,49,RPA_45,3018,10,118,88,88,130,130,,2,,ROOSEVELT,0.296,0.376,JCT S-250,JCT S-250
2020,S-203,A,000+0.000,001+0.249,1.25900392,C000203,A,C000203A,000+0.000,001+0.249,0.0,1.25900392,41,1,16,41-1-016,,,E,3386,10,10,2,232,199,3,3,1,69,59,RMA_RMC_12,5005,10,127,108,108,157,157,,2,,RAVALLI,0.059,0.469,JCT S-269,ENT S-203A/
2020,L-39-1213,A,000+0.000,000+0.457,0.45721529,C002718,A,C002718A,000+0.000,000+0.457,0.0,0.45721529,39,3,22,39-3-022,,,A,224,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,POWELL,0.0,0.0,JCT HIGGINS AVE,ENT L-39-1213A/
