YEAR,DEPT_ID,DEPT_RBD,DEPT_MP,DEPT_ENDMP,DEPT_MIOFF,DEPT_KMOFF,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,CORR_KMOFF,TYC_CNTY,MAPSHEET,STATION,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,TYC_BEG_TI,TYC_END_TI
2019,L-7-2759,N,000+0.000,000+0.460,0.0,0.0,0.46,C003411,N,C003411N,000+0.000,000+0.460,0.0,0.46,0.0,7,2A,196,07-2A-196,,TYC,A,651,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7023975,7023415
2019,P-42,N,073+0.346,075+0.663,73.308,117.9778,2.314,C000042,N,C000042N,073+0.346,075+0.663,73.308,75.622,117.9778,53,4,21,53-4-021,,TYC,A,1168,2,10,0,35,12,2,9,0,30,10,RURAL MINOR ARTERIAL,4141,10,124,11,11,14,14,,2,7063916,7031560
2019,N-7,N,031+0.012,033+0.552,30.791,49.5533,2.546,C000007,N,C000007N,031+0.012,033+0.552,30.791,33.337,49.5533,41,2,9,41-2-009,,TYC,A,4572,23,315,12,108,68,5,69,3,24,15,RURAL PRINCIPAL ARTERIAL,3033,10,136,44,44,62,62,,2,7031006,7058057
2019,S-213,N,004+0.609,007+0.411,4.817,7.7522,2.78,C000213,N,C000213N,004+0.609,007+0.411,4.817,7.597,7.7522,18,3,1,18-3-001,,TYC,A,680,4,20,1,91,51,6,29,1,134,75,RURAL MAJOR COLLECTOR,5019,10,102,39,39,60,60,,2,7095376,1830003
2019,S-503,E,007+0.335,008+0.022,5.967,9.603,0.685,C000503,E,C000503E,007+0.335,008+0.022,7.327,8.012,11.7917,15,7A,14,15-7A-014,,TYC,E,528,2,0,5,9,2,4,0,9,17,4,RURAL MAJOR COLLECTOR,5324,30,161,4,4,5,5,,2,9542,7097725
2019,I-90,E,278+0.299,288+0.688,276.514,445.0061,10.357,C000090,E,C000090E,278+0.299,288+0.688,276.514,286.871,445.0061,16,1,1,16-1-001,W-104,TYC,A,17272,322,320,113,2973,2074,19,19,7,172,120,RURAL INTERSTATE,1034,24,116,1307,1307,2077,2077,,4,1610001,1610003
2019,S-343,S,010+0.918,022+0.232,10.911,17.5596,11.346,C000343,S,C000343S,010+0.918,022+0.232,10.911,22.257,17.5596,51,2,2,51-2-002,,TYC,A,118,0,0,3,17,10,0,0,25,144,85,RURAL MAJOR COLLECTOR,5200,10,171,9,9,12,12,,2,7062752,5130006
2019,S-241,N,025+0.762,031+0.679,25.706,41.3698,5.901,C000241,N,C000241N,025+0.762,031+0.679,25.706,31.607,41.3698,3,2,3,03-2-003,,TYC,A,157,1,6,1,31,24,6,38,6,197,153,RURAL MAJOR COLLECTOR,5075,10,147,15,15,22,22,,2,7038056,7088698
2019,U-5826,N,000+0.730,001+0.065,0.73,1.1748,0.69,C000279,N,C000279N,000+0.730,001+0.065,0.73,1.42,1.1748,25,7A,52,25-7A-052,,TYC,E,4919,5,6,26,140,33,1,1,5,28,7,URBAN MINOR ARTERIAL,5124,28,108,61,61,85,85,,2,2931,7050180
2019,P-22,E,006+0.586,011+0.432,6.595,10.6136,4.809,C000022,E,C000022E,006+0.586,011+0.432,6.595,11.404,10.6136,10,2,4,10-2-004,,TYC,A,893,7,7,3,190,150,8,8,3,213,168,RURAL MINOR ARTERIAL,4033,17,116,89,89,136,136,,2,7041433,1020002
2019,U-5808,E,000+0.329,000+0.700,0.329,0.5295,0.371,C005808,E,C005808E,000+0.329,000+0.700,0.329,0.7,0.5295,25,7C,113,25-7C-113,,TYC,A,8479,15,5,39,41,6,2,1,5,5,1,URBAN MINOR ARTERIAL,8078,10,101,32,32,39,39,,2,7070754,1244
2019,N-50,N,089+0.018,089+0.343,89.478,144.0009,0.325,C000050,N,C000050N,089+0.018,089+0.343,89.478,89.803,144.0009,16,3B,9,16-3B-009,,TYC,A,11203,61,31,44,438,177,5,3,4,39,16,URBAN PRINCIPAL ARTERIAL,7039,10,100,196,196,281,281,,2,1620023,1620024
2019,U-1823,N,000+0.565,000+0.907,0.565,0.9093,0.342,C001992,N,C001992N,000+0.565,000+0.907,0.565,0.907,0.9093,47,1C,85,47-1C-085,,TYC,A,2314,0,0,20,42,4,0,0,9,18,2,URBAN COLLECTOR,8160,10,124,21,21,27,27,,2,31,3
2019,N-57,E,119+0.648,123+0.971,119.204,191.8402,4.178,C000057,E,C000057E,119+0.648,123+0.971,119.204,123.382,191.8402,14,7,7,14-7-007,,TYC,E,534,5,25,2,68,55,9,47,4,127,103,RURAL PRINCIPAL ARTERIAL,3071,10,119,31,31,48,48,,2,8847,7055017
2019,L-56-2391,N,003+0.021,003+0.559,3.021,4.8618,0.538,C001279,N,C001279N,003+0.021,003+0.559,3.021,3.559,4.8618,56,4A,102,56-4A-102,,TYC,E,5259,0,0,0,0,0,0,0,0,0,0,URBAN MINOR ARTERIAL,0,10,114,0,0,0,0,,2,7043543,7020566
2019,U-7410,E,000+0.935,001+0.421,0.935,1.5047,0.486,C007410,E,C007410E,000+0.935,001+0.421,0.935,1.421,1.5047,34,2A,49,34-2A-049,,TYC,A,1116,9,4,1,39,35,8,4,1,35,31,URBAN COLLECTOR,9089,10,122,18,18,25,25,,2,3440025,3440028
2019,U-1009,N,001+0.173,001+0.440,1.173,1.8878,0.267,C001009,N,C001009N,001+0.173,001+0.440,1.173,1.44,1.8878,56,4A,159,56-4A-159,,TYC,A,5595,5,0,0,108,34,1,0,0,19,6,URBAN MINOR ARTERIAL,8010,10,104,37,37,53,53,,2,7071170,5640032
2019,U-6704,N,000+0.260,000+0.802,0.26,0.4184,0.542,C006704,N,C006704N,000+0.260,000+0.802,0.26,0.802,0.4184,15,7B,74,15-7B-074,,TYC,A,319,6,6,11,20,8,19,19,34,63,25,URBAN COLLECTOR,9051,24,123,12,12,16,16,,2,7024934,7033287
2019,U-1034,W,000+0.708,001+0.676,0.708,1.1394,0.966,C000302,W,C000302W,000+0.708,001+0.676,0.708,1.674,1.1394,56,4A,112,56-4A-112,,TYC,A,8621,20,0,48,170,32,2,0,6,20,4,URBAN MINOR ARTERIAL,8002,35,116,79,79,109,109,,2,7029025,7029737
2019,S-463,S,006+0.034,014+0.200,6.034,9.7108,8.168,C000463,S,C000463S,006+0.034,014+0.200,6.034,14.202,9.7108,2,7,7,02-7-007,,TYC,A,273,0,0,1,11,4,0,0,4,40,15,RURAL MAJOR COLLECTOR,5294,10,161,3,3,4,4,,2,7037630,230023
2019,I-15,N,345+0.258,348+0.262,343.245,552.3993,3.005,C000015,N,C000015N,345+0.258,348+0.262,343.245,346.25,552.3993,37,1,9,37-1-009,,TYC,A,3635,27,105,25,907,776,7,29,7,250,213,RURAL INTERSTATE,1016,10,131,461,461,675,675,,4,3710004,3710005
2019,U-5229,N,000+0.369,000+0.832,0.369,0.5938,0.463,C005229,N,C005229N,000+0.369,000+0.832,0.369,0.832,0.5938,7,2A,180,07-2A-180,,TYC,E,1875,0,8,12,245,181,0,4,6,131,97,URBAN MINOR ARTERIAL,7078,10,104,112,112,164,164,,2,740152,740030
2019,N-1,E,123+0.619,124+0.036,123.839,199.2996,0.436,C000001,E,C000001E,123+0.619,124+0.036,123.839,124.275,199.2996,15,7B,55,15-7B-055,,TYC,A,20318,41,197,44,876,316,2,10,2,43,16,URBAN PRINCIPAL ARTERIAL,7004,10,104,380,380,544,544,,4,1520014,7033426
2019,L-41-2899,N,000+0.000,001+0.163,0.0,0.0,1.163,C003976,N,C003976N,000+0.000,001+0.163,0.0,1.163,0.0,41,2A,23,41-2A-023,,TYC,A,873,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7024006,7023980
2019,N-4,N,043+1.126,052+0.356,43.938,70.7114,9.311,C000004,N,C000004N,043+1.126,052+0.356,43.938,53.249,70.7114,5,1,30,05-1-030,,TYC,E,7922,39,67,56,524,380,5,8,7,66,48,RURAL PRINCIPAL ARTERIAL,7012,27,102,232,232,333,333,,2,7147666,7147681
2019,P-31,N,050+0.923,054+0.642,50.922,81.951,3.737,C000031,N,C000031N,050+0.923,054+0.642,50.922,54.659,81.951,53,2,3,53-2-003,,TYC,A,104,1,3,0,8,7,10,29,0,77,67,RURAL MINOR ARTERIAL,4048,10,189,4,4,6,6,,2,7063422,7063179
2019,U-1028,E,000+0.000,000+0.510,0.0,0.0,0.51,C001028,E,C001028E,000+0.000,000+0.510,0.0,0.51,0.0,56,4A,319,56-4A-319,,TYC,E,8651,0,6,49,72,42,0,1,6,8,5,URBAN MINOR ARTERIAL,8023,10,122,50,50,67,67,,4,5610010,7029217
2019,L-46-1168,N,000+0.000,000+0.461,0.0,0.0,0.461,C006877,N,C006877N,000+0.000,000+0.461,0.0,0.461,0.0,46,1,16,46-1-016,,TYC,E,216,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7035196,7026874
2019,U-7101,N,000+0.000,000+0.507,0.0,0.0,0.507,C000237,N,C000237N,000+0.000,000+0.507,0.0,0.507,0.0,14,6A,24,14-6A-024,,TYC,E,1594,8,0,11,30,10,5,0,7,19,6,URBAN MINOR ARTERIAL,8123,12,127,16,16,22,22,,2,1420032,7033754
2019,L-15-548,E,003+0.431,003+1.012,0.0,0.0,0.581,C000548,E,C000548E,003+0.431,003+1.012,3.436,4.017,5.5297,15,7B,32,15-7B-032,,TYC,E,2760,8,0,22,82,10,3,0,8,30,4,URBAN COLLECTOR,9000,10,114,37,37,49,49,,2,7069525,1520044
2019,L-32-812,N,000+0.000,000+0.661,0.0,0.0,0.661,C005968,N,C005968N,000+0.000,000+0.661,0.0,0.661,0.0,32,3A,123,32-3A-123,,TYC,E,1588,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7034291,7025965
2019,P-96,E,000+0.320,000+0.511,0.32,0.515,0.191,C000096,E,C000096E,000+0.320,000+0.511,0.32,0.511,0.515,20,1,11,20-1-011,,TYC,A,1610,10,102,8,115,59,6,63,5,71,37,RURAL MINOR ARTERIAL,4104,10,120,44,44,63,63,,2,7074526,7022859
2019,L-16-4091,N,000+0.771,001+0.088,0.771,1.2408,0.317,C001536,N,C001536N,000+0.771,001+0.088,0.771,1.088,1.2408,16,3B,117,16-3B-117,,TYC,E,872,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7145937,7042805
2019,S-391,S,005+0.499,016+0.568,5.497,8.8466,11.066,C000391,S,C000391S,005+0.499,016+0.568,5.497,16.563,8.8466,38,5,4,38-5-004,,TYC,A,47,1,0,0,1,0,21,0,0,21,0,RURAL MAJOR COLLECTOR,5236,10,218,0,0,0,0,,2,1141,4740028
2019,P-69,N,014+0.440,037+0.267,14.438,23.2357,22.488,C000069,N,C000069N,014+0.440,037+0.267,14.438,36.926,23.2357,22,4,11,22-4-011,W-128,TYC,A,823,7,31,5,150,115,9,38,6,182,140,RURAL MINOR ARTERIAL,4087,10,143,69,69,103,103,,2,7048695,2220016
2019,U-5201,N,001+0.290,001+0.886,0.0,0.0,0.596,C005201,N,C005201N,001+0.290,001+0.886,1.29,1.886,2.0761,7,2A,37,07-2A-037,,TYC,A,7766,67,8,88,180,32,9,1,11,23,4,URBAN MINOR ARTERIAL,8043,10,104,82,82,108,108,,2,740003,740004
2019,N-1,E,589+0.334,590+0.369,588.781,947.5512,1.056,C000001,E,C000001E,589+0.334,590+0.369,588.781,589.837,947.5512,43,3,3,43-3-003,,TYC,A,2560,16,28,7,197,114,6,11,3,77,45,RURAL PRINCIPAL ARTERIAL,3018,10,114,87,87,127,127,,2,4320001,7036504
2019,U-2505,N,000+0.000,000+0.293,0.0,0.0,0.293,C002445,N,C002445N,000+0.000,000+0.293,0.0,0.293,0.0,15,4A,63,15-4A-063,,TYC,A,2585,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7066911,7022451
2019,P-35,E,003+0.362,017+0.953,3.454,5.5587,14.559,C000035,E,C000035E,003+0.362,017+0.953,3.454,18.013,5.5587,31,1,6,31-1-006,,TYC,A,1268,2,61,26,206,163,2,48,21,162,129,RURAL MINOR ARTERIAL,4055,10,128,108,108,161,161,,2,4520897,7060209
2019,P-6,E,075+0.706,076+0.348,75.75,121.9078,0.453,C000006,E,C000006E,075+0.706,076+0.348,75.75,76.203,121.9078,45,4,18,45-4-018,,TYC,A,4707,20,143,24,204,150,4,30,5,43,32,RURAL MINOR ARTERIAL,4007,10,128,108,108,158,158,,2,7145768,7145769
2019,U-8008,N,000+0.000,000+0.235,0.0,0.0,0.235,C008008,N,C008008N,000+0.000,000+0.235,0.0,0.235,0.0,9,2A,69,09-2A-069,,TYC,A,5074,13,0,14,124,51,3,0,3,24,10,URBAN MINOR ARTERIAL,8122,10,97,57,57,80,80,,2,920020,940006
2019,S-478,E,012+0.729,022+0.031,12.71,20.4548,9.285,C000478,E,C000478E,012+0.729,022+0.031,12.71,21.995,20.4548,49,2,4,49-2-004,,TYC,A,31,0,3,12,3,2,0,97,387,97,65,RURAL MAJOR COLLECTOR,5306,16,180,4,4,5,5,,2,7061670,4930005
2019,I-90,E,105+0.650,107+0.272,104.794,168.6496,1.625,C000090,E,C000090E,105+0.650,107+0.272,104.794,106.419,168.6496,32,3A,4,32-3A-004,,TYC,E,24904,81,668,87,2793,1961,3,27,3,112,79,URBAN INTERSTATE,2006,11,100,1292,1292,1895,1895,,4,3210013,3210015
2019,S-330,W,024+0.199,031+0.855,24.584,39.5641,7.287,C000330,W,C000330W,024+0.199,031+0.855,24.584,31.871,39.5641,7,3,8,07-3-008,,TYC,E,24,1,11,1,8,2,42,458,42,333,83,RURAL MAJOR COLLECTOR,5185,10,207,2,2,3,3,,2,7039811,7039834
2019,S-241,N,000+0.712,000+0.929,0.712,1.1459,0.217,C000241,N,C000241N,000+0.712,000+0.929,0.712,0.929,1.1459,3,4,17,03-4-017,,TYC,A,455,2,6,5,90,82,4,13,11,198,180,RURAL MAJOR COLLECTOR,5073,10,156,54,54,81,81,,2,7145859,330006
2019,U-8123,W,000+0.000,000+0.227,0.0,0.0,0.227,C000263,N,C000263N,000+0.000,000+0.227,0.0,0.227,0.0,32,3A,134,32-3A-134,,TYC,E,19694,39,13,33,661,136,2,1,2,34,7,URBAN MINOR ARTERIAL,8135,35,92,261,261,363,363,,2,3220035,7034272
2019,N-20,N,047+0.259,050+0.013,46.855,75.4058,2.75,C000020,N,C000020N,047+0.259,050+0.013,46.855,49.605,75.4058,42,4A,12,42-4A-012,,TYC,E,5149,13,26,23,545,383,3,5,4,106,74,URBAN PRINCIPAL ARTERIAL,3047,35,103,229,229,348,348,,4,7058708,4220001
2019,U-5802,E,000+0.356,000+0.610,0.356,0.5729,0.254,C005802,E,C005802E,000+0.356,000+0.610,0.356,0.61,0.5729,25,7C,26,25-7C-026,,TYC,E,10697,44,18,108,327,86,4,2,10,31,8,URBAN MINOR ARTERIAL,8073,11,102,163,163,221,221,,2,2540001,2540009
2019,N-10,N,091+0.499,106+0.763,90.393,145.4734,15.267,C000010,N,C000010N,091+0.499,106+0.763,90.393,105.66,145.4734,21,4,5,21-4-005,,TYC,E,1869,15,35,11,237,166,8,19,6,127,89,RURAL PRINCIPAL ARTERIAL,3043,10,112,111,111,165,165,,2,7047839,2120419
2019,N-50,N,008+0.377,015+0.031,8.722,14.0367,6.544,C000050,N,C000050N,008+0.377,015+0.031,8.722,15.266,14.0367,16,5,5,16-5-005,,TYC,A,2211,31,52,21,291,252,14,24,9,132,114,RECREATIONAL,3090,10,161,160,160,234,234,,2,1620012,1620097
2019,L-35-106,E,000+0.000,001+0.778,0.0,0.0,1.778,C008161,N,C008161N,000+0.000,001+0.778,0.0,1.778,0.0,35,2,9,35-2-009,,TYC,E,97,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7071984,7055094
2019,P-6,E,068+0.485,073+0.871,68.511,110.2578,5.413,C000006,E,C000006E,068+0.485,073+0.871,68.511,73.924,110.2578,45,4,3,45-4-003,,TYC,A,2022,20,143,24,204,150,10,71,12,101,74,RURAL MINOR ARTERIAL,4007,10,128,106,106,156,156,,2,7060063,7060083
2019,U-1210,E,000+0.452,000+0.685,0.452,0.7274,0.233,C001210,E,C001210E,000+0.452,000+0.685,0.452,0.685,0.7274,16,3B,75,16-3B-075,,TYC,E,9511,23,6,41,104,21,2,1,4,11,2,URBAN MINOR ARTERIAL,8034,10,101,55,55,73,73,,2,7079379,1640005
2019,U-7402,E,001+0.083,001+0.395,1.083,1.7429,0.312,C007402,E,C007402E,001+0.083,001+0.395,1.083,1.395,1.7429,34,2A,22,34-2A-022,,TYC,A,782,9,2,2,19,14,12,3,3,24,18,URBAN COLLECTOR,9083,11,123,7,7,10,10,,2,7071200,3440004
2019,U-1005,N,001+0.759,002+0.001,1.759,2.8308,0.242,C001005,N,C001005N,001+0.759,002+0.001,1.759,2.001,2.8308,56,4A,148,56-4A-148,,TYC,E,15210,24,17,48,462,56,2,1,3,30,4,URBAN PRINCIPAL ARTERIAL,7055,10,97,156,156,217,217,,4,7145910,5640013
2019,L-32-158,E,001+0.770,002+0.060,1.77,2.8485,0.29,C006485,N,C006485N,001+0.770,002+0.060,1.77,2.06,2.8485,32,3A,62,32-3A-062,,TYC,A,5413,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7025942,7026610
2019,S-209,E,000+0.000,003+0.341,0.0,0.0,3.352,C000209,E,C000209E,000+0.000,003+0.341,0.0,3.352,0.0,15,7,12,15-7-012,,TYC,A,3985,21,0,5,95,19,5,0,1,24,5,RURAL MAJOR COLLECTOR,5013,21,108,39,39,53,53,,2,1520059,7044357
2019,S-290,N,014+0.056,015+0.913,11.515,18.5316,1.85,C000290,N,C000290N,014+0.056,015+0.913,14.397,16.247,23.1697,16,2,11,16-2-011,,TYC,E,116,1,9,0,17,14,9,78,0,147,121,RURAL MAJOR COLLECTOR,5141,10,210,8,8,14,14,,2,7045062,1630025
2019,L-44-447,S,051+0.292,052+0.493,5.13,8.2559,1.201,C000447,S,C000447S,051+0.292,052+0.493,51.062,52.263,82.1763,44,8,17,44-8-017,,TYC,E,1118,0,0,1,21,9,0,0,1,19,8,RURAL MAJOR COLLECTOR,5281,10,186,7,7,10,10,,2,2130016,2288
2019,I-15,N,176+0.016,182+0.116,175.576,282.5622,5.999,C000015,N,C000015N,176+0.016,182+0.116,175.576,181.575,282.5622,22,2,14,22-2-014,,TYC,E,5172,14,138,31,624,553,3,27,6,121,107,RURAL INTERSTATE,1009,10,123,343,343,499,499,,4,2210007,2210008
2019,U-5219,N,001+0.407,001+0.870,1.407,2.2643,0.463,C005219,N,C005219N,001+0.407,001+0.870,1.407,1.87,2.2643,7,2A,124,07-2A-124,,TYC,E,4925,27,0,62,136,30,5,0,13,28,6,URBAN MINOR ARTERIAL,8059,10,106,73,73,97,97,,2,7075265,740025
2019,L-7-2857,N,000+0.898,001+0.387,0.898,1.4452,0.489,C003557,N,C003557N,000+0.898,001+0.387,0.898,1.387,1.4452,7,2A,162,07-2A-162,,TYC,A,689,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7041605,7023561
2019,P-29,N,082+0.689,083+0.408,67.905,109.2825,0.725,C000029,N,C000029N,082+0.689,083+0.408,82.261,82.986,132.3862,47,1C,118,47-1C-118,,TYC,A,2486,16,73,54,304,157,6,29,22,122,63,URBAN MINOR ARTERIAL,8137,10,105,105,105,147,147,,4,7036874,4720003
2019,U-1026,E,000+0.499,000+0.997,0.499,0.8031,0.498,C001026,E,C001026E,000+0.499,000+0.997,0.499,0.997,0.8031,56,4A,193,56-4A-193,,TYC,A,4870,119,8,68,357,74,24,2,14,73,15,URBAN MINOR ARTERIAL,8021,31,117,153,153,211,211,,2,7145929,5640088
2019,L-15-7334,N,000+0.000,000+0.069,0.0,0.0,0.069,C006725,N,C006725N,000+0.000,000+0.069,0.0,0.069,0.0,15,7C,94,15-7C-094,,TYC,E,1484,2,2,2,9,1,1,1,1,6,1,URBAN COLLECTOR,9064,10,150,3,3,4,4,,2,1540099,7071192
2019,S-232,N,038+0.578,043+0.485,37.776,60.7946,4.938,C000232,N,C000232N,038+0.578,043+0.485,38.533,43.471,62.0129,21,2,14,21-2-014,W-134,TYC,A,118,3,8,1,21,13,25,68,8,178,110,RURAL MAJOR COLLECTOR,5053,10,229,5,5,7,7,,2,7047448,2130002
2019,S-540,N,000+0.000,005+0.701,0.0,0.0,5.587,C000540,N,C000540N,000+0.000,005+0.701,0.0,5.587,0.0,34,3,6,34-3-006,,TYC,E,175,1,0,0,13,1,6,0,0,74,6,RURAL MAJOR COLLECTOR,5352,10,154,4,4,6,6,,2,7061932,7069363
2019,N-93,E,005+0.912,016+0.128,5.943,9.5643,10.179,C000093,E,C000093E,005+0.912,016+0.128,5.943,16.122,9.5643,32,3,7,32-3-007,,TYC,E,1187,10,80,2,119,84,8,67,2,100,71,RURAL PRINCIPAL ARTERIAL,3083,13,119,52,52,79,79,,2,7053757,7053421
2019,S-363,E,000+0.000,002+0.060,0.0,0.0,2.059,C000363,E,C000363E,000+0.000,002+0.060,0.0,2.059,0.0,36,3,7,36-3-007,,TYC,E,69,0,0,0,20,3,0,0,0,290,43,RURAL MAJOR COLLECTOR,5218,10,181,6,6,8,8,,2,3620004,7055256
2019,N-62,S,024+1.062,031+0.731,24.172,38.9011,6.711,C000062,S,C000062S,024+1.062,031+0.731,24.172,30.883,38.9011,42,2,6,42-2-006,,TYC,A,1489,16,21,26,476,262,11,14,17,320,176,RURAL PRINCIPAL ARTERIAL,7046,10,109,212,212,312,312,,2,4220020,7058293
2019,L-25-1098,N,002+0.531,003+0.039,2.531,4.0732,0.508,C004564,N,C004564N,002+0.531,003+0.039,2.531,3.039,4.0732,25,7B,27,25-7B-027,,TYC,E,1236,4,0,0,16,9,3,0,0,13,7,URBAN COLLECTOR,8171,27,164,7,7,9,9,,2,7041463,7042188
2019,N-1,E,381+0.223,381+0.623,381.388,613.7845,0.4,C000001,E,C000001E,381+0.223,381+0.623,381.388,381.788,613.7845,21,4A,7,21-4A-007,,TYC,E,11149,49,37,22,501,260,4,3,2,45,23,URBAN PRINCIPAL ARTERIAL,7006,10,98,229,229,332,332,,4,2520061,2120008
2019,N-55,N,012+0.325,012+0.487,12.284,19.7692,0.162,C000055,N,C000055N,012+0.325,012+0.487,12.284,12.446,19.7692,22,3,13,22-3-013,,TYC,E,4099,8,70,3,83,57,2,17,1,20,14,RURAL PRINCIPAL ARTERIAL,4077,10,116,41,41,58,58,,4,7036357,2220009
2019,L-28-980,N,000+0.000,000+0.204,0.0,0.0,0.204,C002392,N,C002392N,000+0.000,000+0.204,0.0,0.204,0.0,28,4,18,28-4-018,,TYC,E,460,2,0,0,15,4,4,0,0,33,9,URBAN COLLECTOR,9117,10,136,6,6,8,8,,2,7030737,7022386
2019,P-58,N,045+0.954,050+0.334,45.794,73.6983,4.387,C000058,N,C000058N,045+0.954,050+0.334,45.794,50.181,73.6983,18,2,11,18-2-011,,TYC,E,1080,26,75,7,68,20,24,69,6,63,19,RURAL MINOR ARTERIAL,4129,10,160,15,15,20,20,,2,7046527,1820019
2019,U-8001,E,000+0.000,000+0.127,0.0,0.0,0.127,C008001,E,C008001E,000+0.000,000+0.127,0.0,0.127,0.0,9,2A,26,09-2A-026,,TYC,A,576,3,2,1,22,3,5,3,2,38,5,URBAN COLLECTOR,9094,10,96,8,8,11,11,,2,940000,920014
2019,U-5818,E,001+0.461,002+0.086,1.938,3.1189,0.631,C000430,E,C000430E,001+0.461,002+0.086,1.938,2.569,3.1189,25,7B,76,25-7B-076,,TYC,A,9743,17,30,24,245,66,2,3,2,25,7,URBAN MINOR ARTERIAL,5265,30,114,79,79,112,112,,2,7050008,7145890
2019,N-85,N,005+0.989,006+0.495,6.03,9.7043,0.514,C000085,N,C000085N,005+0.989,006+0.495,6.03,6.544,9.7043,16,3,46,16-3-046,,TYC,E,17840,70,30,49,1370,781,4,2,3,77,44,URBAN PRINCIPAL ARTERIAL,3081,35,92,621,621,910,910,,4,7045556,7045808
2019,P-323,S,022+0.948,032+0.244,23.112,37.1952,9.312,C000323,S,C000323S,022+0.948,032+0.244,23.112,32.424,37.1952,6,4,1,06-4-001,,TYC,E,214,7,0,5,105,43,33,0,23,491,201,RURAL MINOR ARTERIAL,5174,35,146,31,31,45,45,,2,630004,630001
2019,S-261,N,005+0.193,012+0.155,5.278,8.4941,7.087,C000261,N,C000261N,005+0.193,012+0.155,5.278,12.365,8.4941,55,1,5,55-1-005,,TYC,A,281,12,0,6,40,11,43,0,21,142,39,RURAL MAJOR COLLECTOR,5107,17,204,16,16,23,23,,2,7064342,5530002
2019,N-18,N,009+0.509,017+0.223,9.536,15.3467,7.718,C000018,N,C000018N,009+0.509,017+0.223,9.536,17.254,15.3467,9,2,16,09-2-016,A-022,TYC,A,352,3,11,2,15,13,9,31,6,43,37,RURAL MINOR ARTERIAL,4025,10,148,8,8,12,12,,2,7041007,7041009
2019,U-5710,N,000+0.000,000+0.149,0.0,0.0,0.149,C005710,N,C005710N,000+0.000,000+0.149,0.0,0.149,0.0,21,4A,51,21-4A-051,,TYC,A,1982,6,10,17,21,3,3,5,9,11,2,URBAN COLLECTOR,9039,10,122,13,13,17,17,,2,2120012,2140014
2019,N-23,S,001+0.707,002+0.037,1.381,2.2225,0.453,C000023,S,C000023S,001+0.707,002+0.037,1.381,1.834,2.2225,9,2A,24,09-2A-024,,TYC,E,8584,32,23,25,238,79,4,3,3,28,9,URBAN PRINCIPAL ARTERIAL,7035,10,92,103,103,148,148,,2,920021,910004
2019,U-8117,S,000+0.981,001+0.479,0.981,1.5788,0.498,C008117,S,C008117S,000+0.981,001+0.479,0.981,1.479,1.5788,32,3A,188,32-3A-188,,TYC,A,13003,55,15,135,101,10,4,1,10,8,1,URBAN MINOR ARTERIAL,8130,10,108,90,90,109,109,,2,3240077,3240078
2019,N-5,N,128+0.518,129+0.139,127.617,205.3797,0.674,C000005,N,C000005N,128+0.518,129+0.139,127.617,128.291,205.3797,15,4A,43,15-4A-043,,TYC,E,9070,91,162,65,502,205,10,18,7,55,23,URBAN PRINCIPAL ARTERIAL,3030,10,105,230,230,328,328,,2,7044754,7043904
2019,P-27,N,079+0.325,079+0.929,79.313,127.6419,0.604,C000027,N,C000027N,079+0.325,079+0.929,79.313,79.917,127.6419,55,1,10,55-1-010,,TYC,A,1915,25,5,6,111,81,13,3,3,58,42,RURAL MINOR ARTERIAL,4041,10,158,58,58,87,87,,2,7036439,7145802
2019,U-1208,E,000+0.188,000+0.313,0.188,0.3026,0.125,C001208,E,C001208E,000+0.188,000+0.313,0.188,0.313,0.3026,16,3B,61,16-3B-061,,TYC,E,3389,16,6,54,60,10,5,2,16,18,3,URBAN MINOR ARTERIAL,8032,10,106,40,40,52,52,Y,2,1640022,7029964
